id,dragName,realName,hometown,biography,twitter,instagram,tiktok,metadataSourceUrl,hasImages,imageCount,imageUrls,lastImageScrapeAt,age,outcome,season,franchise,seasonMetadataSourceUrl,createdAt,updatedAt
dc65e4e8-908d-484c-a4dd-5f4270557954,Stacy Layne Matthews,8th place,"Raynham, North Carolina",,,,,https://rupaulsdragrace.fandom.com/wiki/Stacy_Layne_Matthews,false,0,,,25,8th place,Season 3,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_3,2025-08-20T19:59:39.780Z,2025-08-20T19:59:39.780Z
c9357df0-bc28-492c-b42c-d8804d633522,Delta Work,7th place,"Norwalk, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Delta_Work,false,0,,,34,7th place,Season 3,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_3,2025-08-20T19:59:37.198Z,2025-08-20T19:59:37.198Z
2e48bda3-8cb7-4270-88af-4fdf06a55e0d,Shangela[d],6th place,"Los Angeles, California",,,,,,false,0,,,28,6th place,Season 3,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_3,2025-08-20T19:59:34.275Z,2025-08-20T19:59:34.275Z
2e317ed2-2ed3-4eb6-bcac-42c3098da615,Carmen Carrera,5th place[c],"Elmwood Park, New Jersey",,,,,https://rupaulsdragrace.fandom.com/wiki/Carmen_Carrera,false,0,,,25,5th place[c],Season 3,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_3,2025-08-20T19:59:32.074Z,2025-08-20T19:59:32.074Z
f6a2a453-51f2-4b79-b849-3250e7cc1ee5,Yara Sofia,4th place[b],"Manatí, Puerto Rico",,,,,https://rupaulsdragrace.fandom.com/wiki/Yara_Sofia,false,0,,,26,4th place[b],Season 3,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_3,2025-08-20T19:59:29.575Z,2025-08-20T19:59:29.575Z
6d592213-8705-41ad-b4f5-9f044bf7bac3,Alexis Mateo,3rd place,"St. Petersburg, Florida",,,,,https://rupaulsdragrace.fandom.com/wiki/Alexis_Mateo,false,0,,,30,3rd place,Season 3,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_3,2025-08-20T19:59:26.683Z,2025-08-20T19:59:26.683Z
e73c0ce3-9ca1-4755-8893-252501549869,Manila Luzon,Runner-up,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Manila_Luzon,false,0,,,28,Runner-up,Season 3,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_3,2025-08-20T19:59:24.430Z,2025-08-20T19:59:24.430Z
62ba2f1b-5aed-48ea-819a-3ee7b0443b2f,Raja[a],Winner,"Los Angeles, California",,,,,,false,0,,,36,Winner,Season 3,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_3,2025-08-20T19:59:21.972Z,2025-08-20T19:59:21.972Z
eddfc6d3-f13b-4ac6-b547-2b54223bf79d,Alisa Summers,13th place,"Tampa, Florida",,,,,https://rupaulsdragrace.fandom.com/wiki/Alisa_Summers,false,0,,,23,13th place,Season 4,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_4,2025-08-20T19:59:18.803Z,2025-08-20T19:59:18.803Z
0379d538-4e31-47b7-9879-5deac63c7860,Lashauwn Beyond,12th place,"Fort Lauderdale, Florida",,,,,https://rupaulsdragrace.fandom.com/wiki/Lashauwn_Beyond,false,0,,,21,12th place,Season 4,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_4,2025-08-20T19:59:15.827Z,2025-08-20T19:59:15.827Z
5099c76b-dc1b-4b9d-a790-a79b200cb863,The Princess,11th place,"Chicago, Illinois",,,,,https://rupaulsdragrace.fandom.com/wiki/The_Switch_Drag_Race,false,0,,,31,11th place,Season 4,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_4,2025-08-20T19:59:13.292Z,2025-08-20T19:59:13.292Z
14e7916d-564c-47f3-a64c-d5940ff7abee,Madame LaQueer,10th place,"Carolina, Puerto Rico",,,,,https://rupaulsdragrace.fandom.com/wiki/Madame_LaQueer,false,0,,,29,10th place,Season 4,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_4,2025-08-20T19:59:10.782Z,2025-08-20T19:59:10.782Z
c1312a5e-928c-4d21-98a4-be5e848af2ff,Jiggly Caliente,8th place,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Jiggly_Caliente,false,0,,,30,8th place,Season 4,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_4,2025-08-20T19:59:08.311Z,2025-08-20T19:59:08.311Z
73f1bcb6-2adb-4347-b659-512824e6fd76,Willam,Disqualified[d],"Los Angeles, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Willam,false,0,,,29,Disqualified,Season 4,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_4,2025-08-20T19:59:05.848Z,2025-08-20T19:59:05.848Z
002367d3-c607-45eb-8ab9-30a1f8abd348,DiDa Ritz,6th place,"Chicago, Illinois",,,,,https://rupaulsdragrace.fandom.com/wiki/DiDa_Ritz?action=edit,false,0,,,25,6th place,Season 4,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_4,2025-08-20T19:59:02.770Z,2025-08-20T19:59:02.770Z
c625629d-7ad8-4dba-949d-a691895bbe5f,Kenya Michaels,5th place[c],"San Juan, Puerto Rico",,,,,https://rupaulsdragrace.fandom.com/wiki/Kenya_Michaels,false,0,,,21,5th place[c],Season 4,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_4,2025-08-20T19:59:00.386Z,2025-08-20T19:59:00.386Z
fd2af008-ac73-48a1-b34c-4585bbad386e,Latrice Royale,4th place[b],"South Beach, Florida",,,,,https://rupaulsdragrace.fandom.com/wiki/Latrice_Royale,false,0,,,39,4th place[b],Season 4,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_4,2025-08-20T19:58:58.201Z,2025-08-20T19:58:58.201Z
1deecc6d-cb2e-4732-ac22-db6c716d495c,Chad Michaels,Runners-up,"San Diego, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Chad_Michaels,false,0,,,40,runners-up,Season 4,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_4,2025-08-20T19:58:55.813Z,2025-08-20T19:58:55.813Z
f7495d3f-cab5-4578-b700-5e2a44e63278,Sharon Needles,Winner,"Pittsburgh, Pennsylvania",,,,,https://rupaulsdragrace.fandom.com/wiki/Sharon_Needles,false,0,,,29,Winner,Season 4,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_4,2025-08-20T19:58:53.470Z,2025-08-20T19:58:53.470Z
5401300a-b602-448f-91c7-337272bb17c3,Penny Tration,14th place,"Cincinnati, Ohio",,,,,https://rupaulsdragrace.fandom.com/wiki/Penny_Tration,false,0,,,39,14th place,Season 5,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_5,2025-08-20T19:58:48.420Z,2025-08-20T19:58:48.420Z
1e8b4b02-d650-4c7f-899a-aed6f65ea151,Serena ChaCha,13th place,"Tallahassee, Florida",,,,,https://rupaulsdragrace.fandom.com/wiki/Serena_ChaCha,false,0,,,21,13th place,Season 5,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_5,2025-08-20T19:58:46.021Z,2025-08-20T19:58:46.021Z
3b94c069-071d-467c-a72b-c52b4086c82f,Monica Beverly Hillz,12th place,"Owensboro, Kentucky",,,,,https://rupaulsdragrace.fandom.com/wiki/Monica_Beverly_Hillz,false,0,,,27,12th place,Season 5,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_5,2025-08-20T19:58:43.536Z,2025-08-20T19:58:43.536Z
1faa456a-272d-4f86-a01f-217cb475049a,Honey Mahogany,10th place,"San Francisco, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Honey_Mahogany,false,0,,,29,10th place,Season 5,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_5,2025-08-20T19:58:41.062Z,2025-08-20T19:58:41.062Z
c7d6e4b2-51eb-4ae8-97a6-c2ce447bbc2c,Lineysha Sparx,9th place,"San Juan, Puerto Rico",,,,,https://rupaulsdragrace.fandom.com/wiki/Lineysha_Sparx,false,0,,,24,9th place,Season 5,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_5,2025-08-20T19:58:38.663Z,2025-08-20T19:58:38.663Z
01c712b8-7897-496f-aeff-ea4bc31eef5a,Jade Jolie,8th place,"Gainesville, Florida",,,,,https://rupaulsdragrace.fandom.com/wiki/Jade_Jolie,false,0,,,25,8th place,Season 5,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_5,2025-08-20T19:58:36.297Z,2025-08-20T19:58:36.297Z
8e3707f8-cebc-4e54-8650-10fe5483bb60,Ivy Winters,7th place[c],"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Ivy_Winters,false,0,,,26,7th place[c],Season 5,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_5,2025-08-20T19:58:33.632Z,2025-08-20T19:58:33.632Z
6c8387da-68a1-4bd1-aa17-da3236282fa8,Coco Montrese,5th place,"Las Vegas, Nevada",,,,,https://rupaulsdragrace.fandom.com/wiki/Coco_Montrese,false,0,,,37,5th place,Season 5,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_5,2025-08-20T19:58:29.120Z,2025-08-20T19:58:29.120Z
0ea52bcf-86ca-47b0-bb7f-ec1eea392ece,Detox[b],4th place,"Los Angeles, California",,,,,,false,0,,,27,4th place,Season 5,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_5,2025-08-20T19:58:26.489Z,2025-08-20T19:58:26.489Z
ec17a799-f0a5-440a-89c0-cec7c9dd909e,Alaska[a],Runners-up,"Pittsburgh, Pennsylvania",,,,,,false,0,,,27,runners-up,Season 5,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_5,2025-08-20T19:58:24.233Z,2025-08-20T19:58:24.233Z
c8606e81-6b80-444c-aacc-367af0a8f78c,Jinkx Monsoon,Winner,"Seattle, Washington",,,,,https://rupaulsdragrace.fandom.com/wiki/Jinkx_Monsoon,false,0,,,24,Winner,Season 5,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_5,2025-08-20T19:58:20.679Z,2025-08-20T19:58:20.679Z
85fbee00-c122-4070-bed2-fc9965a0256f,Kelly Mantle,13th place[d],"Los Angeles, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Kelly_Mantle,false,0,,,37,13th place[d],Season 6,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_6,2025-08-20T19:58:15.211Z,2025-08-20T19:58:15.211Z
35435e83-fbab-470d-b55f-4eef1570a922,Vivacious,12th place,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Vivacious,false,0,,,40,12th place,Season 6,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_6,2025-08-20T19:58:12.860Z,2025-08-20T19:58:12.860Z
7de8218e-2e4a-4774-a9fd-3e4bd7a3f82a,April Carrión,11th place,"Guaynabo, Puerto Rico",,,,,https://rupaulsdragrace.fandom.com/wiki/April_Carri%C3%B3n,false,0,,,24,11th place,Season 6,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_6,2025-08-20T19:58:10.567Z,2025-08-20T19:58:10.567Z
5dc42513-d89c-428e-9fba-e984bb7628e8,Gia Gunn,10th place,"Chicago, Illinois",,,,,https://rupaulsdragrace.fandom.com/wiki/Gia_Gunn,false,0,,,23,10th place,Season 6,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_6,2025-08-20T19:58:08.239Z,2025-08-20T19:58:08.239Z
28a6c2cb-2e36-4581-ab43-5ba76660f293,Milk,9th place,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Milk,false,0,,,25,9th place,Season 6,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_6,2025-08-20T19:58:05.840Z,2025-08-20T19:58:05.840Z
376e31f5-5735-4ba8-89f7-4ef6f0a2af79,Laganja Estranja,8th place,"Los Angeles, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Laganja_Estranja,false,0,,,24,8th place,Season 6,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_6,2025-08-20T19:58:03.698Z,2025-08-20T19:58:03.698Z
94ff4ac9-da4c-47c4-b244-a08ea29e9975,Trinity K. Bonet[c],7th place,"Atlanta, Georgia",,,,,,false,0,,,22,7th place,Season 6,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_6,2025-08-20T19:58:01.482Z,2025-08-20T19:58:01.482Z
4f2651c2-1572-4192-bb71-826993d794af,Joslyn Fox,6th place,"Worcester, Massachusetts",,,,,https://rupaulsdragrace.fandom.com/wiki/Joslyn_Fox,false,0,,,26,6th place,Season 6,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_6,2025-08-20T19:57:59.281Z,2025-08-20T19:57:59.281Z
0c963821-3dd6-4521-992f-f7a4c687a128,BenDeLaCreme,5th place[b],"Seattle, Washington",,,,,https://rupaulsdragrace.fandom.com/wiki/BenDeLaCreme,false,0,,,31,5th place[b],Season 6,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_6,2025-08-20T19:57:57.095Z,2025-08-20T19:57:57.095Z
2f8c6e35-9d6c-4ded-9f50-b35f963bba49,Darienne Lake[a],4th place,"Rochester, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Darienne_Lake,false,0,,,41,4th place,Season 6,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_6,2025-08-20T19:57:55.084Z,2025-08-20T19:57:55.084Z
a480864d-60e4-4e17-baa6-ddb4380a3283,Adore Delano,Runners-up,"Azusa, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Adore_Delano,false,0,,,23,runners-up,Season 6,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_6,2025-08-20T19:57:52.879Z,2025-08-20T19:57:52.879Z
805712bb-420e-4a69-9bd6-2c2432b9b3a8,Bianca Del Rio,Winner,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Bianca_Del_Rio,false,0,,,37,Winner,Season 6,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_6,2025-08-20T19:57:50.546Z,2025-08-20T19:57:50.546Z
becdcfcb-15e6-4ebc-aec5-568f28e8ca2c,Tempest DuJour,14th place,"Tucson, Arizona",,,,,https://rupaulsdragrace.fandom.com/wiki/Tempest_DuJour,false,0,,,46,14th place,Season 7,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_7,2025-08-20T19:57:47.223Z,2025-08-20T19:57:47.223Z
05403d8f-af1d-425b-8aec-9903b3242d7e,Sasha Belle,13th place,"Iowa City, Iowa",,,,,https://rupaulsdragrace.fandom.com/wiki/Sasha_Belle,false,0,,,28,13th place,Season 7,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_7,2025-08-20T19:57:44.811Z,2025-08-20T19:57:44.811Z
1e32826c-38ca-4085-a68c-49584b9d841a,Jasmine Masters[f],12th place,"Los Angeles, California",,,,,,false,0,,,37,12th place,Season 7,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_7,2025-08-20T19:57:42.588Z,2025-08-20T19:57:42.588Z
8772ca17-0aea-4a4c-b5b0-61d62c2b0b87,Mrs. Kasha Davis,11th place,"Rochester, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Mrs._Kasha_Davis,false,0,,,43,11th place,Season 7,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_7,2025-08-20T19:57:40.203Z,2025-08-20T19:57:40.203Z
3f56e950-95b1-46ee-b89e-9a4d41fde92d,Kandy Ho,10th place,"Cayey, Puerto Rico",,,,,https://rupaulsdragrace.fandom.com/wiki/Kandy_Ho,false,0,,,28,10th place,Season 7,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_7,2025-08-20T19:57:37.810Z,2025-08-20T19:57:37.810Z
c80c1ac9-4a33-47e9-82f3-26109151d6c7,Max[e],9th place,"Hudson, Wisconsin",,,,,,false,0,,,22,9th place,Season 7,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_7,2025-08-20T19:57:35.630Z,2025-08-20T19:57:35.630Z
2e55dfd3-89f8-405d-9899-30cd4607a9b3,Jaidynn Diore Fierce,8th place,"Nashville, Tennessee",,,,,https://rupaulsdragrace.fandom.com/wiki/Jaidynn_Diore_Fierce,false,0,,,25,8th place,Season 7,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_7,2025-08-20T19:57:33.297Z,2025-08-20T19:57:33.297Z
3ff3cfeb-a0b0-4fac-8efb-b2448c3fa1aa,Miss Fame,7th place,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Drag_Race_Hall_of_Fame,false,0,,,29,7th place,Season 7,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_7,2025-08-20T19:57:29.781Z,2025-08-20T19:57:29.781Z
36c8fd43-bae1-4446-b2fd-d14265b696c8,Trixie Mattel,6th place[d],"Milwaukee, Wisconsin",,,,,https://rupaulsdragrace.fandom.com/wiki/Trixie_Mattel,false,0,,,24,6th place[d],Season 7,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_7,2025-08-20T19:57:25.616Z,2025-08-20T19:57:25.616Z
325d1e30-10e2-4d5c-ba45-40e205e779ab,Katya[b],5th place[c],"Boston, Massachusetts",,,,,,false,0,,,32,5th place[c],Season 7,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_7,2025-08-20T19:57:22.956Z,2025-08-20T19:57:22.956Z
897a96de-09cf-4e30-b751-751fb5256fe9,Kennedy Davenport,4th place,"Dallas, Texas",,,,,https://rupaulsdragrace.fandom.com/wiki/Kennedy_Davenport,false,0,,,33,4th place,Season 7,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_7,2025-08-20T19:57:20.359Z,2025-08-20T19:57:20.359Z
56ff0515-3329-441d-a767-c7a7b0d32c4a,Ginger Minj,Runners-up,"Orlando, Florida",,,,,https://rupaulsdragrace.fandom.com/wiki/Ginger_Minj,false,0,,,29,runners-up,Season 7,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_7,2025-08-20T19:57:17.271Z,2025-08-20T19:57:17.271Z
8d6f7bf6-46ce-40c9-bf25-b939754172a6,Violet Chachki,Winner,"Atlanta, Georgia",,,,,https://rupaulsdragrace.fandom.com/wiki/Violet_Chachki,false,0,,,22,Winner,Season 7,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_7,2025-08-20T19:57:13.278Z,2025-08-20T19:57:13.278Z
e10ff97f-ad78-45a0-8318-289930021238,Dax ExclamationPoint,11th place,"Savannah, Georgia",,,,,https://rupaulsdragrace.fandom.com/wiki/Dax_ExclamationPoint,false,0,,,31,11th place,Season 8,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_8,2025-08-20T19:57:06.102Z,2025-08-20T19:57:06.102Z
cf047a12-c316-436b-9786-68247e1c8ff5,Cynthia Lee Fontaine,10th place[c],"Austin, Texas",,,,,https://rupaulsdragrace.fandom.com/wiki/Cynthia_Lee_Fontaine,false,0,,,34,10th place[c],Season 8,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_8,2025-08-20T19:57:01.203Z,2025-08-20T19:57:01.203Z
81aed0a7-e932-4328-9747-9284258e477a,Naysha Lopez,9th place[b],"Chicago, Illinois",,,,,https://rupaulsdragrace.fandom.com/wiki/Naysha_Lopez,false,0,,,31,9th place[b],Season 8,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_8,2025-08-20T19:56:55.454Z,2025-08-20T19:56:55.454Z
97f76170-f646-4891-bed8-9d464f5d54a8,Acid Betty,8th place,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Acid_Betty,false,0,,,38,8th place,Season 8,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_8,2025-08-20T19:56:50.919Z,2025-08-20T19:56:50.919Z
bbdbfd92-7c48-4b6e-8067-db0aea64d24e,Robbie Turner,7th place,"Seattle, Washington",,,,,https://rupaulsdragrace.fandom.com/wiki/Robbie_Turner,false,0,,,33,7th place,Season 8,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_8,2025-08-20T19:56:45.124Z,2025-08-20T19:56:45.124Z
8038c7e9-0628-4d78-97fc-57206bb23522,Thorgy Thor,6th place,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Thorgy_Thor,false,0,,,31,6th place,Season 8,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_8,2025-08-20T19:56:40.514Z,2025-08-20T19:56:40.514Z
9cae5d46-db46-44ac-8bdf-4600c613ef09,Derrick Barry,5th place,"Las Vegas, Nevada",,,,,https://rupaulsdragrace.fandom.com/wiki/Derrick_Barry,false,0,,,32,5th place,Season 8,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_8,2025-08-20T19:56:36.166Z,2025-08-20T19:56:36.166Z
9e18f9ea-4aa3-4823-bf86-4b3ce4dddc2d,Chi Chi DeVayne[a],4th place,"Shreveport, Louisiana",,,,,https://rupaulsdragrace.fandom.com/wiki/Drag_Race_(Franchise),false,0,,,29,4th place,Season 8,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_8,2025-08-20T19:56:33.678Z,2025-08-20T19:56:33.678Z
e60df4b7-7575-44be-ad5a-ba0f90af83c1,Kim Chi,Runners-up,"Chicago, Illinois",,,,,https://rupaulsdragrace.fandom.com/wiki/Drag_Race_(Franchise),false,0,,,27,runners-up,Season 8,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_8,2025-08-20T19:56:30.381Z,2025-08-20T19:56:30.381Z
121bc56b-28d2-499e-ae5d-bc27cd497233,Bob the Drag Queen,Winner,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Drag_Race_(Franchise),false,0,,,29,Winner,Season 8,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_8,2025-08-20T19:56:24.542Z,2025-08-20T19:56:24.542Z
78f0de5d-6f6d-490b-85f2-6a6bae4c4c08,Jaymes Mansfield,14th place,"Milwaukee, Wisconsin",,,,,https://rupaulsdragrace.fandom.com/wiki/Jaymes_Mansfield,false,0,,,26,14th place,Season 9,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_9,2025-08-20T19:56:20.365Z,2025-08-20T19:56:20.365Z
1ed65621-b40b-4f74-8584-12649b72deec,Kimora Blac,13th place,"Las Vegas, Nevada",,,,,https://rupaulsdragrace.fandom.com/wiki/Kimora_Blac,false,0,,,27,13th place,Season 9,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_9,2025-08-20T19:56:17.579Z,2025-08-20T19:56:17.579Z
d1272d28-7a88-4b87-9933-61986026ef77,Charlie Hides,12th place,"Boston, Massachusetts[h]",,,,,https://rupaulsdragrace.fandom.com/wiki/Charlie_Hides,false,0,,,52,12th place,Season 9,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_9,2025-08-20T19:56:14.576Z,2025-08-20T19:56:14.576Z
408f1abf-02e4-420d-9fab-7a8e06e0be25,Eureka[f],11th place[g],"Johnson City, Tennessee",,,,,,false,0,,,25,11th place[g],Season 9,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_9,2025-08-20T19:56:10.728Z,2025-08-20T19:56:10.728Z
efc66c06-fdf6-4651-8d09-2476bfdb6415,Cynthia Lee Fontaine[e],10th place,"Austin, Texas",,,,,,false,0,,,35,10th place,Season 9,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_9,2025-08-20T19:56:08.389Z,2025-08-20T19:56:08.389Z
64f7ca99-e17f-4a97-bceb-20350361543d,Aja[d],9th place,"New York City, New York",,,,,,false,0,,,22,9th place,Season 9,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_9,2025-08-20T19:56:06.022Z,2025-08-20T19:56:06.022Z
afcbfa44-873c-4320-9e7b-0dc7372c4cba,Farrah Moan,8th place,"Las Vegas, Nevada",,,,,https://rupaulsdragrace.fandom.com/wiki/Farrah_Moan,false,0,,,23,8th place,Season 9,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_9,2025-08-20T19:56:03.790Z,2025-08-20T19:56:03.790Z
2001fe38-09ba-4b95-a589-d7a6f55f31a5,Valentina,7th place[c],"Echo Park, Los Angeles, California",,,,,https://rupaulsdragrace.fandom.com/wiki/Valentina,false,0,,,25,7th place[c],Season 9,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_9,2025-08-20T19:56:01.323Z,2025-08-20T19:56:01.323Z
305b0c49-9124-4653-a9a4-99dbf70107e2,Nina Bo'nina Brown,6th place,"Riverdale, Georgia",,,,,https://rupaulsdragrace.fandom.com/wiki/Nina_Bo%27nina_Brown,false,0,,,34,6th place,Season 9,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_9,2025-08-20T19:55:58.813Z,2025-08-20T19:55:58.813Z
a6f875fa-1104-4ba6-a770-65ecb291f6a2,Alexis Michelle,5th place,"New York City, New York",,,,,https://rupaulsdragrace.fandom.com/wiki/Alexis_Michelle,false,0,,,32,5th place,Season 9,RuPaul's Drag Race (US),https://en.wikipedia.org/wiki/RuPaul%27s_Drag_Race_season_9,2025-08-20T19:55:56.437Z,2025-08-20T19:55:56.437Z
